de-DE;ESDVS2018PRML;205839;VSP PRO 2018;69.99;49.99;;25%;-29%;($20)
de-DE;ESDVS2019PRMLUG;205840;VSP PRO 2018;49.99;36.99;;25%;-26%;($13)
en-AU;ESDVS2018PRML;205839;VSP PRO 2018;99;74;;25%;-25%;($25)
en-AU;ESDVS2019PRMLUG;205840;VSP PRO 2018;79;59;;25%;-25%;($20)
en-CA;ESDVS2018PRML;205839;VSP PRO 2018;79.99;47.99;;40%;-40%;($32)
en-CA;ESDVS2019PRMLUG;205840;VSP PRO 2018;59.99;34.99;;40%;-42%;($25)
en-CA;VS2018PMLMBAM;5143658300;VSP PRO 2018;79.99;47.99;;40%;-40%;($32)
en-GB;ESDVS2018PRML;205839;VSP PRO 2018;69.99;49.99;;25%;-29%;($20)
en-GB;ESDVS2019PRMLUG;205840;VSP PRO 2018;49.99;36.99;;25%;-26%;($13)
en-US;ESDVS2018PRML;205839;VSP PRO 2018;79.99;47.99;;40%;-40%;($32)
en-US;ESDVS2019PRMLUG;205840;VSP PRO 2018;59.99;34.99;;40%;-42%;($25)
en-US;VS2018PMLMBAM;5143658300;VSP PRO 2018;79.99;47.99;;40%;-40%;($32)
fr-FR;ESDVS2018PRML;205839;VSP PRO 2018;69.99;49.99;;25%;-29%;($20)
fr-FR;ESDVS2019PRMLUG;205840;VSP PRO 2018;49.99;36.99;;25%;-26%;($13)
ja-JP;ESDVS2018PRML;205839;VSP PRO 2018;13824;10368;;25%;-25%;($3,456)
ja-JP;ESDVS2019PRMLUG;205840;VSP PRO 2018;7538;5653;;25%;-25%;($1,885)
pt-BR;ESDVS2018PRML;205839;VSP PRO 2018;159;119;;25%;-25%;($40)
pt-BR;ESDVS2019PRMLUG;205840;VSP PRO 2018;129;96;;25%;-26%;($33)
