en-RW;ESDWPX9PREF;213729;OL_WP19PRO;399.99;;;;;;
en-RW;ESDWPX9PREFUG;213731;OL_WP19PRO;259.99;;;;;;
en-US;ESDWPX9PREF;213729;OL_WP19PRO;399.99;;;;;;
en-US;ESDWPX9PREFUG;213731;OL_WP19PRO;259.99;;;;;;
da-DK;ESDWPX9PREF;213729;OL_WP19PRO;5,547;;;;;;
da-DK;ESDWPX9PREFUG;213731;OL_WP19PRO;2,799;;;;;;
de-LI;ESDWPX9PREF;213729;OL_WP19PRO;806.95;;;;;;
de-LI;ESDWPX9PREFUG;213731;OL_WP19PRO;406.95;;;;;;
en-AU;ESDWPX9PREF;213729;OL_WP19PRO;449.95;;;;;;
en-AU;ESDWPX9PREFUG;213731;OL_WP19PRO;299.95;;;;;;
en-CA;ESDWPX9PREF;213729;OL_WP19PRO;519.99;;;;;;
en-CA;ESDWPX9PREFUG;213731;OL_WP19PRO;337.99;;;;;;
en-GB;ESDWPX9PREF;213729;OL_WP19PRO;514.99;;;;;;
en-GB;ESDWPX9PREFUG;213731;OL_WP19PRO;254.99;;;;;;
en-IE;ESDWPX9PREF;213729;OL_WP19PRO;664.99;;;;;;
en-IE;ESDWPX9PREFUG;213731;OL_WP19PRO;334.99;;;;;;
en-MY;ESDWPX9PREF;213729;OL_WP19PRO;1,290;;;;;;
en-MY;ESDWPX9PREFUG;213731;OL_WP19PRO;890;;;;;;
en-NZ;ESDWPX9PREF;213729;OL_WP19PRO;449.95;;;;;;
en-NZ;ESDWPX9PREFUG;213731;OL_WP19PRO;299.95;;;;;;
en-SG;ESDWPX9PREF;213729;OL_WP19PRO;449;;;;;;
en-SG;ESDWPX9PREFUG;213731;OL_WP19PRO;299;;;;;;
en-ZA;ESDWPX9PREF;213729;OL_WP19PRO;4 299;;;;;;
en-ZA;ESDWPX9PREFUG;213731;OL_WP19PRO;2 799;;;;;;
ja-JP;ESDWPX9PREF;213729;OL_WP19PRO;61,508;;;;;;
ja-JP;ESDWPX9PREFUG;213731;OL_WP19PRO;33,737;;;;;;
nb-NO;ESDWPX9PREF;213729;OL_WP19PRO;5,547;;;;;;
nb-NO;ESDWPX9PREFUG;213731;OL_WP19PRO;2,799;;;;;;
pt-BR;ESDWPX9PREF;857302200;OL_WP19PRO;1.994;;;;;;
pt-BR;ESDWPX9PREFUG;857302300;OL_WP19PRO;1.006;;;;;;
se-SE;ESDWPX9PREF;213729;OL_WP19PRO;6,092.99;;;;;;
se-SE;ESDWPX9PREFUG;213731;OL_WP19PRO;3,073.99;;;;;;
